691	-50.626713	0.002580	402.515717
692	-51.616558	0.002276	352.201263
693	-55.066528	0.001455	704.402527
694	-56.131996	0.001276	503.144653
695	-57.461491	0.001126	503.144653
696	-57.717648	0.001093	704.402527
697	-57.903896	0.001034	955.974854
698	-60.269012	0.000733	905.660400
699	-62.421970	0.000595	1257.861694
700	-60.282345	0.000752	1509.433960
701	-58.162464	0.001029	402.515717
702	-54.423058	0.001639	301.886780
703	-53.239540	0.001783	301.886780
704	-54.359364	0.001563	603.773560
705	-52.317013	0.002015	301.886780
706	-53.782711	0.001740	352.201263
707	-26.405045	0.032481	704.402527
708	-49.283058	0.002670	553.459106
709	-54.324413	0.001498	1257.861694
710	-51.829605	0.002134	754.716980
711	-52.536331	0.002020	452.830200
712	-51.785904	0.002044	503.144653
713	-53.390457	0.001802	503.144653
